"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation"
"Kat2b","ENSMUSG00000000708","KAT2B","ENSG00000114166","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kat5","ENSMUSG00000024926","KAT5","ENSG00000172977","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kcna6","ENSMUSG00000038077","KCNA6","ENSG00000151079","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kcnh1","ENSMUSG00000058248","KCNH1","ENSG00000143473","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kcnip1","ENSMUSG00000053519","KCNIP1","ENSG00000182132","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kcnn1","ENSMUSG00000002908","KCNN1","ENSG00000105642","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kcnq2","ENSMUSG00000016346","KCNQ2","ENSG00000075043","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kcnt1","ENSMUSG00000058740","KCNT1","ENSG00000107147","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kctd17","ENSMUSG00000033287","KCTD17","ENSG00000100379","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kctd3","ENSMUSG00000026608","KCTD3","ENSG00000136636","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kctd9","ENSMUSG00000034327","KCTD9","ENSG00000104756","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kdm2a","ENSMUSG00000054611","KDM2A","ENSG00000173120","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kdm3b","ENSMUSG00000038773","KDM3B","ENSG00000120733","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kdm5c","ENSMUSG00000025332","KDM5C","ENSG00000126012","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kidins220","ENSMUSG00000036333","KIDINS220","ENSG00000134313","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kif13b","ENSMUSG00000060012","KIF13B","ENSG00000197892","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kif1a","ENSMUSG00000014602","KIF1A","ENSG00000130294","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kif21a","ENSMUSG00000022629","KIF21A","ENSG00000139116","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kif21b","ENSMUSG00000041642","KIF21B","ENSG00000116852","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kif22","ENSMUSG00000030677","KIF22","ENSG00000079616","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kif5c","ENSMUSG00000026764","KIF5C","ENSG00000168280","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kifap3","ENSMUSG00000026585","KIFAP3","ENSG00000075945","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kifc2","ENSMUSG00000004187","KIFC2","ENSG00000167702","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kifc3","ENSMUSG00000031788","KIFC3","ENSG00000140859","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kirrel3","ENSMUSG00000032036","KIRREL3","ENSG00000149571","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kit","ENSMUSG00000005672","KIT","ENSG00000157404","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klf12","ENSMUSG00000072294","KLF12","ENSG00000118922","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhdc10","ENSMUSG00000029775","KLHDC10","ENSG00000128607","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhdc3","ENSMUSG00000063576","KLHDC3","ENSG00000124702","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhl12","ENSMUSG00000026455","KLHL12","ENSG00000117153","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhl13","ENSMUSG00000036782","KLHL13","ENSG00000003096","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhl24","ENSMUSG00000062901","KLHL24","ENSG00000114796","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhl32","ENSMUSG00000040387","KLHL32","ENSG00000186231","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klhl4","ENSMUSG00000025597","KLHL4","ENSG00000102271","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Klk6","ENSMUSG00000050063","KLK6","ENSG00000167755","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kmt2b","ENSMUSG00000006307","KMT2B","ENSG00000272333","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kmt2c","ENSMUSG00000038056","KMT2C","ENSG00000055609","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Kmt2e","ENSMUSG00000029004","KMT2E","ENSG00000005483","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ksr1","ENSMUSG00000018334","KSR1","ENSG00000141068","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ktn1","ENSMUSG00000021843","KTN1","ENSG00000126777","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"L1cam","ENSMUSG00000031391","L1CAM","ENSG00000198910","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"L3mbtl2","ENSMUSG00000022394","L3MBTL2","ENSG00000100395","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"L3mbtl3","ENSMUSG00000039089","L3MBTL3","ENSG00000198945","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lage3","ENSMUSG00000015289","LAGE3","ENSG00000196976","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lamp2","ENSMUSG00000016534","LAMP2","ENSG00000005893","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Laptm4a","ENSMUSG00000020585","LAPTM4A","ENSG00000068697","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lasp1","ENSMUSG00000038366","LASP1","ENSG00000002834","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Letmd1","ENSMUSG00000037353","LETMD1","ENSG00000050426","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lin37","ENSMUSG00000036845","LIN37","ENSG00000267796","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lin7a","ENSMUSG00000019906","LIN7A","ENSG00000111052","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lman2l","ENSMUSG00000001143","LMAN2L","ENSG00000114988","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lpar1","ENSMUSG00000038668","LPAR1","ENSG00000198121","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lpcat4","ENSMUSG00000027134","LPCAT4","ENSG00000176454","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrba","ENSMUSG00000028080","LRBA","ENSG00000198589","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrch1","ENSMUSG00000068015","LRCH1","ENSG00000136141","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrch3","ENSMUSG00000022801","LRCH3","ENSG00000186001","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrp11","ENSMUSG00000019796","LRP11","ENSG00000120256","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrp12","ENSMUSG00000022305","LRP12","ENSG00000147650","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrp8","ENSMUSG00000028613","LRP8","ENSG00000157193","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrrc27","ENSMUSG00000015980","LRRC27","ENSG00000148814","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrrc42","ENSMUSG00000028617","LRRC42","ENSG00000116212","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrrc4c","ENSMUSG00000050587","LRRC4C","ENSG00000148948","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lrrc58","ENSMUSG00000034158","LRRC58","ENSG00000163428","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lsm14a","ENSMUSG00000066568","LSM14A","ENSG00000257103","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lsm6","ENSMUSG00000031683","LSM6","ENSG00000164167","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lsr","ENSMUSG00000001247","LSR","ENSG00000105699","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ltbp3","ENSMUSG00000024940","LTBP3","ENSG00000168056","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Luc7l","ENSMUSG00000024188","LUC7L","ENSG00000007392","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Luzp2","ENSMUSG00000063297","LUZP2","ENSG00000187398","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lztr1","ENSMUSG00000022761","LZTR1","ENSG00000099949","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Lzts3","ENSMUSG00000037703","LZTS3","ENSG00000088899","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Macf1","ENSMUSG00000028649","MACF1","ENSG00000127603","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Macrod2","ENSMUSG00000068205","MACROD2","ENSG00000172264","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mad1l1","ENSMUSG00000029554","MAD1L1","ENSG00000002822","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Madd","ENSMUSG00000040687","MADD","ENSG00000110514","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Magi1","ENSMUSG00000045095","MAGI1","ENSG00000151276","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Magt1","ENSMUSG00000031232","MAGT1","ENSG00000102158","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Man1b1","ENSMUSG00000036646","MAN1B1","ENSG00000177239","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Maob","ENSMUSG00000040147","MAOB","ENSG00000069535","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map2k1","ENSMUSG00000004936","MAP2K1","ENSG00000169032","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map2k5","ENSMUSG00000058444","MAP2K5","ENSG00000137764","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map3k12","ENSMUSG00000023050","MAP3K12","ENSG00000139625","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map4","ENSMUSG00000032479","MAP4","ENSG00000047849","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map4k4","ENSMUSG00000026074","MAP4K4","ENSG00000071054","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map7","ENSMUSG00000019996","MAP7","ENSG00000135525","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Map7d1","ENSMUSG00000028849","MAP7D1","ENSG00000116871","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mapk9","ENSMUSG00000020366","MAPK9","ENSG00000050748","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mapkbp1","ENSMUSG00000033902","MAPKBP1","ENSG00000137802","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mapre1","ENSMUSG00000027479","MAPRE1","ENSG00000101367","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mark2","ENSMUSG00000024969","MARK2","ENSG00000072518","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mark3","ENSMUSG00000007411","MARK3","ENSG00000075413","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mark4","ENSMUSG00000030397","MARK4","ENSG00000007047","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mars","ENSMUSG00000040354","MARS1","ENSG00000166986","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mas1","ENSMUSG00000068037","MAS1","ENSG00000130368","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mast2","ENSMUSG00000003810","MAST2","ENSG00000086015","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mat2a","ENSMUSG00000053907","MAT2A","ENSG00000168906","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Matn2","ENSMUSG00000022324","MATN2","ENSG00000132561","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mbd6","ENSMUSG00000025409","MBD6","ENSG00000166987","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mbnl2","ENSMUSG00000022139","MBNL2","ENSG00000139793","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mcam","ENSMUSG00000032135","MCAM","ENSG00000076706","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mcrs1","ENSMUSG00000037570","MCRS1","ENSG00000187778","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mdfi","ENSMUSG00000032717","MDFI","ENSG00000112559","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mdm2","ENSMUSG00000020184","MDM2","ENSG00000135679","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mecp2","ENSMUSG00000031393","MECP2","ENSG00000169057","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Med12","ENSMUSG00000079487","MED12","ENSG00000184634","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Med15","ENSMUSG00000012114","MED15","ENSG00000099917","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Med23","ENSMUSG00000019984","MED23","ENSG00000112282","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Med7","ENSMUSG00000020397","MED7","ENSG00000155868","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mef2a","ENSMUSG00000030557","MEF2A","ENSG00000068305","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Megf11","ENSMUSG00000036466","MEGF11","ENSG00000157890","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Megf9","ENSMUSG00000039270","MEGF9","ENSG00000106780","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Meis2","ENSMUSG00000027210","MEIS2","ENSG00000134138","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Meis3","ENSMUSG00000041420","MEIS3","ENSG00000105419","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mettl1","ENSMUSG00000006732","METTL1","ENSG00000037897","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mettl17","ENSMUSG00000004561","METTL17","ENSG00000165792","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mettl23","ENSMUSG00000090266","METTL23","ENSG00000181038","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mettl8","ENSMUSG00000041975","METTL8","ENSG00000123600","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mff","ENSMUSG00000026150","MFF","ENSG00000168958","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mical3","ENSMUSG00000051586","MICAL3","ENSG00000243156","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Micu3","ENSMUSG00000039478","MICU3","ENSG00000155970","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mink1","ENSMUSG00000020827","MINK1","ENSG00000141503","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mknk1","ENSMUSG00000028708","MKNK1","ENSG00000079277","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mlc1","ENSMUSG00000035805","MLC1","ENSG00000100427","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mlip","ENSMUSG00000032355","MLIP","ENSG00000146147","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mllt1","ENSMUSG00000024212","MLLT1","ENSG00000130382","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mllt10","ENSMUSG00000026743","MLLT10","ENSG00000078403","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mlx","ENSMUSG00000017801","MLX","ENSG00000108788","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mmaa","ENSMUSG00000037022","MMAA","ENSG00000151611","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mmd2","ENSMUSG00000039533","MMD2","ENSG00000136297","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mms19","ENSMUSG00000025159","MMS19","ENSG00000155229","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mob2","ENSMUSG00000025147","MOB2","ENSG00000182208","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mob4","ENSMUSG00000025979","MOB4","ENSG00000115540","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mobp","ENSMUSG00000032517","MOBP","ENSG00000168314","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mocs1","ENSMUSG00000064120","MOCS1","ENSG00000124615","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mocs2","ENSMUSG00000015536","MOCS2","ENSG00000164172","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mon2","ENSMUSG00000034602","MON2","ENSG00000061987","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mpdz","ENSMUSG00000028402","MPDZ","ENSG00000107186","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mphosph8","ENSMUSG00000079184","MPHOSPH8","ENSG00000196199","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mppe1","ENSMUSG00000062526","MPPE1","ENSG00000154889","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mprip","ENSMUSG00000005417","MPRIP","ENSG00000133030","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mpzl1","ENSMUSG00000026566","MPZL1","ENSG00000197965","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrap2","ENSMUSG00000042761","MRAP2","ENSG00000135324","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mroh1","ENSMUSG00000022558","MROH1","ENSG00000179832","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrpl24","ENSMUSG00000019710","MRPL24","ENSG00000143314","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrpl33","ENSMUSG00000106918","MRPL33","ENSG00000243147","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrpl40","ENSMUSG00000022706","MRPL40","ENSG00000185608","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrpl42","ENSMUSG00000062981","MRPL42","ENSG00000198015","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrpl48","ENSMUSG00000030706","MRPL48","ENSG00000175581","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrpl55","ENSMUSG00000036860","MRPL55","ENSG00000162910","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrps18b","ENSMUSG00000024436","MRPS18B","ENSG00000204568","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrps24","ENSMUSG00000020477","MRPS24","ENSG00000062582","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mrps26","ENSMUSG00000037740","MRPS26","ENSG00000125901","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Msh2","ENSMUSG00000024151","MSH2","ENSG00000095002","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Msi2","ENSMUSG00000069769","MSI2","ENSG00000153944","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Msl1","ENSMUSG00000052915","MSL1","ENSG00000188895","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Msmo1","ENSMUSG00000031604","MSMO1","ENSG00000052802","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Msra","ENSMUSG00000054733","MSRA","ENSG00000175806","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Msrb2","ENSMUSG00000023094","MSRB2","ENSG00000148450","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtcp1","ENSMUSG00000031200","MTCP1","ENSG00000214827","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtdh","ENSMUSG00000022255","MTDH","ENSG00000147649","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtg2","ENSMUSG00000039069","MTG2","ENSG00000101181","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtmr12","ENSMUSG00000039458","MTMR12","ENSG00000150712","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtmr14","ENSMUSG00000030269","MTMR14","ENSG00000163719","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtmr7","ENSMUSG00000039431","MTMR7","ENSG00000003987","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtpap","ENSMUSG00000024234","MTPAP","ENSG00000107951","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mtss1","ENSMUSG00000022353","MTSS1","ENSG00000170873","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mvb12b","ENSMUSG00000038740","MVB12B","ENSG00000196814","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Mycbp2","ENSMUSG00000033004","MYCBP2","ENSG00000005810","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myh10","ENSMUSG00000020900","MYH10","ENSG00000133026","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myh9","ENSMUSG00000022443","MYH9","ENSG00000100345","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myo16","ENSMUSG00000039057","MYO16","ENSG00000041515","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myo18a","ENSMUSG00000000631","MYO18A","ENSG00000196535","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myo5a","ENSMUSG00000034593","MYO5A","ENSG00000197535","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myo9a","ENSMUSG00000039585","MYO9A","ENSG00000066933","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myo9b","ENSMUSG00000004677","MYO9B","ENSG00000099331","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Myt1","ENSMUSG00000010505","MYT1","ENSG00000196132","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"N6amt1","ENSMUSG00000044442","N6AMT1","ENSG00000156239","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Naa25","ENSMUSG00000042719","NAA25","ENSG00000111300","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Naa35","ENSMUSG00000021555","NAA35","ENSG00000135040","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nab1","ENSMUSG00000002881","NAB1","ENSG00000138386","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Naga","ENSMUSG00000022453","NAGA","ENSG00000198951","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Naglu","ENSMUSG00000001751","NAGLU","ENSG00000108784","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nalcn","ENSMUSG00000000197","NALCN","ENSG00000102452","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nap1l4","ENSMUSG00000059119","NAP1L4","ENSG00000205531","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nars","ENSMUSG00000024587","NARS1","ENSG00000134440","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nat10","ENSMUSG00000027185","NAT10","ENSG00000135372","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nat14","ENSMUSG00000035285","NAT14","ENSG00000090971","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nav1","ENSMUSG00000009418","NAV1","ENSG00000134369","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nav2","ENSMUSG00000052512","NAV2","ENSG00000166833","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nav3","ENSMUSG00000020181","NAV3","ENSG00000067798","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ncapd3","ENSMUSG00000035024","NCAPD3","ENSG00000151503","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ncbp1","ENSMUSG00000028330","NCBP1","ENSG00000136937","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ncdn","ENSMUSG00000028833","NCDN","ENSG00000020129","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nckap1","ENSMUSG00000027002","NCKAP1","ENSG00000061676","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ncoa2","ENSMUSG00000005886","NCOA2","ENSG00000140396","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ncor1","ENSMUSG00000018501","NCOR1","ENSG00000141027","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ncor2","ENSMUSG00000029478","NCOR2","ENSG00000196498","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Ndufaf6","ENSMUSG00000050323","NDUFAF6","ENSG00000156170","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nedd4","ENSMUSG00000032216","NEDD4","ENSG00000069869","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nedd4l","ENSMUSG00000024589","NEDD4L","ENSG00000049759","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Neil1","ENSMUSG00000032298","NEIL1","ENSG00000140398","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nek4","ENSMUSG00000021918","NEK4","ENSG00000114904","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nek7","ENSMUSG00000026393","NEK7","ENSG00000151414","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Neo1","ENSMUSG00000032340","NEO1","ENSG00000067141","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Neto2","ENSMUSG00000036902","NETO2","ENSG00000171208","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nf1","ENSMUSG00000020716","NF1","ENSG00000196712","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nfasc","ENSMUSG00000026442","NFASC","ENSG00000163531","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nfib","ENSMUSG00000008575","NFIB","ENSG00000147862","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
"Nfyc","ENSMUSG00000032897","NFYC","ENSG00000066136","NOVA2data_10","RBFOX2","Mouse","AS","dataset19",NA
