"","seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_name","gene_status","gene_type","talon_gene","havana_gene","hgnc_id","level","remap_num_mappings","remap_status","remap_target_status","transcript_id","transcript_status","transcript_name","talon_transcript","NNC_transcript","exon_number","exon_id","talon_exon","exon_status","ont","remap_original_location","source.1","tag","NIC_transcript","ISM.prefix_to_IDs","ISM.prefix_transcript","ISM_to_IDs","ISM_transcript","ISM.suffix_to_IDs","ISM.suffix_transcript","transcript_type","havana_transcript","transcript_support_level","gencode_gene_status","remap_substituted_missing_target","gencode_transcript_status","ccdsid","protein_id","genomic_transcript","intergenic_novel","intergenic_transcript","antisense_gene","gene_antisense_to_IDs","antisense_transcript"
"6694","chr6",21141083,21141222,140,"-","TALON","exon",NA,NA,"TALONG000086853","TALONG000086853","NOVEL",NA,"86853",NA,NA,NA,NA,NA,NA,"TALONT001150270","NOVEL","TALONT001150270","1150270",NA,"1","1532204","1532204","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6695","chr6",21136308,21140078,3771,"-","TALON","exon",NA,NA,"TALONG000086853","TALONG000086853","NOVEL",NA,"86853",NA,NA,NA,NA,NA,NA,"TALONT001150270","NOVEL","TALONT001150270","1150270",NA,"2","2502385","2502385","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6696","chr6",21139893,21140078,186,"-","TALON","exon",NA,NA,"TALONG000086853","TALONG000086853","NOVEL",NA,"86853",NA,NA,NA,NA,NA,NA,"TALONT001150271","NOVEL","TALONT001150271","1150271",NA,"2","2502386","2502386","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6697","chr6",21136308,21139207,2900,"-","TALON","exon",NA,NA,"TALONG000086853","TALONG000086853","NOVEL",NA,"86853",NA,NA,NA,NA,NA,NA,"TALONT001150271","NOVEL","TALONT001150271","1150271",NA,"3","2502388","2502388","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6698","chr6",21139938,21140078,141,"-","TALON","exon",NA,NA,"TALONG000086853","TALONG000086853","NOVEL",NA,"86853",NA,NA,NA,NA,NA,NA,"TALONT001150273","NOVEL","TALONT001150273","1150273",NA,"2","1532202","1532202","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6699","chr6",21137987,21139210,1224,"-","TALON","exon",NA,NA,"TALONG000086853","TALONG000086853","NOVEL",NA,"86853",NA,NA,NA,NA,NA,NA,"TALONT000565129","NOVEL","TALONT000565129","565129",NA,"3","1532205","1532205","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6700","chr1",149224221,149226301,2081,"+","TALON","exon",NA,NA,"TALONG000086993","TALONG000086993","NOVEL",NA,"86993",NA,NA,NA,NA,NA,NA,"TALONT000567173","NOVEL","TALONT000567173","567173",NA,"1","1535329","1535329","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6701","chr1",149224221,149226873,2653,"+","TALON","exon",NA,NA,"TALONG000086993","TALONG000086993","NOVEL",NA,"86993",NA,NA,NA,NA,NA,NA,"TALONT000567175","NOVEL","TALONT000567175","567175",NA,"1","1535334","1535334","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6702","chr1",149226902,149227764,863,"+","TALON","exon",NA,NA,"TALONG000086993","TALONG000086993","NOVEL",NA,"86993",NA,NA,NA,NA,NA,NA,"TALONT000567175","NOVEL","TALONT000567175","567175",NA,"2","1535335","1535335","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6703","chr1",149227277,149227356,80,"+","TALON","exon",NA,NA,"TALONG000086993","TALONG000086993","NOVEL",NA,"86993",NA,NA,NA,NA,NA,NA,"TALONT000567187","NOVEL","TALONT000567187","567187",NA,"2","1535368","1535368","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6704","chr1",149224823,149226301,1479,"+","TALON","exon",NA,NA,"TALONG000086993","TALONG000086993","NOVEL",NA,"86993",NA,NA,NA,NA,NA,NA,"TALONT002224586","NOVEL","TALONT002224586","2224586",NA,"1","4513002","4513002","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6705","chr1",149227213,149227356,144,"+","TALON","exon",NA,NA,"TALONG000086993","TALONG000086993","NOVEL",NA,"86993",NA,NA,NA,NA,NA,NA,"TALONT002224586","NOVEL","TALONT002224586","2224586",NA,"2","4513001","4513001","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6706","chr2",97537891,97538141,251,"+","TALON","exon",NA,NA,"TALONG000087118","TALONG000087118","NOVEL",NA,"87118",NA,NA,NA,NA,NA,NA,"TALONT000568561","NOVEL","TALONT000568561","568561",NA,"2","1537518","1537518","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6707","chr2",97538516,97539097,582,"+","TALON","exon",NA,NA,"TALONG000087118","TALONG000087118","NOVEL",NA,"87118",NA,NA,NA,NA,NA,NA,"TALONT000568561","NOVEL","TALONT000568561","568561",NA,"3","1537520","1537520","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6708","chr8",134072,134176,105,"-","TALON","exon",NA,NA,"TALONG000087128","TALONG000087128","NOVEL",NA,"87128",NA,NA,NA,NA,NA,NA,"TALONT000568845","NOVEL","TALONT000568845","568845",NA,"2","1537894","1537894","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6709","chr8",21793,21927,135,"-","TALON","exon",NA,NA,"TALONG000087128","TALONG000087128","NOVEL",NA,"87128",NA,NA,NA,NA,NA,NA,"TALONT000568845","NOVEL","TALONT000568845","568845",NA,"3","1537896","1537896","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6710","chr8",19135,21331,2197,"-","TALON","exon",NA,NA,"TALONG000087128","TALONG000087128","NOVEL",NA,"87128",NA,NA,NA,NA,NA,NA,"TALONT000568845","NOVEL","TALONT000568845","568845",NA,"4","1537908","1537908","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6711","chr1",150504726,150504869,144,"+","TALON","exon",NA,NA,"TALONG000087654","TALONG000087654","NOVEL",NA,"87654",NA,NA,NA,NA,NA,NA,"TALONT002225821","NOVEL","TALONT002225821","2225821",NA,"2","4515351","4515351","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6712","chr1",150505133,150505262,130,"+","TALON","exon",NA,NA,"TALONG000087654","TALONG000087654","NOVEL",NA,"87654",NA,NA,NA,NA,NA,NA,"TALONT002225821","NOVEL","TALONT002225821","2225821",NA,"3","1548237","1548237","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6713","chr1",150508143,150509243,1101,"+","TALON","exon",NA,NA,"TALONG000087654","TALONG000087654","NOVEL",NA,"87654",NA,NA,NA,NA,NA,NA,"TALONT002225821","NOVEL","TALONT002225821","2225821",NA,"4","4515352","4515352","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6714","chr12",51060929,51061562,634,"-","TALON","exon",NA,NA,"TALONG000088063","TALONG000088063","NOVEL",NA,"88063",NA,NA,NA,NA,NA,NA,"TALONT001278542","NOVEL","TALONT001278542","1278542",NA,"1","2735494","2735494","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6715","chr12",51059296,51060526,1231,"-","TALON","exon",NA,NA,"TALONG000088063","TALONG000088063","NOVEL",NA,"88063",NA,NA,NA,NA,NA,NA,"TALONT001278542","NOVEL","TALONT001278542","1278542",NA,"2","2735495","2735495","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6716","chr2",103912166,103912427,262,"+","TALON","exon",NA,NA,"TALONG000088125","TALONG000088125","NOVEL",NA,"88125",NA,NA,NA,NA,NA,NA,"TALONT000583793","NOVEL","TALONT000583793","583793",NA,"1","1559879","1559879","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6717","chr2",103936124,103940978,4855,"+","TALON","exon",NA,NA,"TALONG000088125","TALONG000088125","NOVEL",NA,"88125",NA,NA,NA,NA,NA,NA,"TALONT000583793","NOVEL","TALONT000583793","583793",NA,"2","1559883","1559883","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6718","chr2",103936124,103936550,427,"+","TALON","exon",NA,NA,"TALONG000088125","TALONG000088125","NOVEL",NA,"88125",NA,NA,NA,NA,NA,NA,"TALONT000583830","NOVEL","TALONT000583830","583830",NA,"2","1559877","1559877","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6719","chr2",103938475,103940308,1834,"+","TALON","exon",NA,NA,"TALONG000088125","TALONG000088125","NOVEL",NA,"88125",NA,NA,NA,NA,NA,NA,"TALONT000583830","NOVEL","TALONT000583830","583830",NA,"3","1559899","1559899","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6720","chr2",103942002,103942448,447,"+","TALON","exon",NA,NA,"TALONG000088125","TALONG000088125","NOVEL",NA,"88125",NA,NA,NA,NA,NA,NA,"TALONT000583830","NOVEL","TALONT000583830","583830",NA,"4","1559924","1559924","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6721","chr2",104436522,104436632,111,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584001","NOVEL","TALONT000584001","584001",NA,"2","1560097","1560097","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6722","chr2",104433992,104434062,71,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584001","NOVEL","TALONT000584001","584001",NA,"3","1560099","1560099","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6723","chr2",104428564,104428801,238,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584001","NOVEL","TALONT000584001","584001",NA,"4","1560123","1560123","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6724","chr2",104422819,104425205,2387,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584001","NOVEL","TALONT000584001","584001",NA,"5","1560171","1560171","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6725","chr2",104429003,104429020,18,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584009","NOVEL","TALONT000584009","584009",NA,"4","1560101","1560101","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6726","chr2",104428564,104428798,235,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT001452340","NOVEL","TALONT001452340","1452340",NA,"5","1560103","1560103","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6727","chr2",104423083,104425205,2123,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT001452340","NOVEL","TALONT001452340","1452340",NA,"6","3050730","3050730","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6728","chr2",104427347,104428801,1455,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584042","NOVEL","TALONT000584042","584042",NA,"5","1560232","1560232","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6729","chr2",104427347,104428798,1452,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT001452501","NOVEL","TALONT001452501","1452501",NA,"5","3051004","3051004","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6730","chr2",104429860,104434062,4203,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584091","NOVEL","TALONT000584091","584091",NA,"3","1560293","1560293","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6731","chr2",104430531,104436632,6102,"-","TALON","exon",NA,NA,"TALONG000088142","TALONG000088142","NOVEL",NA,"88142",NA,NA,NA,NA,NA,NA,"TALONT000584124","NOVEL","TALONT000584124","584124",NA,"2","1560330","1560330","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6732","chr6",33601141,33601529,389,"-","TALON","exon",NA,NA,"TALONG000088269","TALONG000088269","NOVEL",NA,"88269",NA,NA,NA,NA,NA,NA,"TALONT000585653","NOVEL","TALONT000585653","585653",NA,"1","1562634","1562634","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6733","chr6",33599023,33600790,1768,"-","TALON","exon",NA,NA,"TALONG000088269","TALONG000088269","NOVEL",NA,"88269",NA,NA,NA,NA,NA,NA,"TALONT000585653","NOVEL","TALONT000585653","585653",NA,"2","1562635","1562635","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6734","chr3",135222509,135222809,301,"-","TALON","exon",NA,NA,"TALONG000088531","TALONG000088531","NOVEL",NA,"88531",NA,NA,NA,NA,NA,NA,"TALONT000589101","NOVEL","TALONT000589101","589101",NA,"1","1568196","1568196","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6735","chr3",135215111,135215337,227,"-","TALON","exon",NA,NA,"TALONG000088531","TALONG000088531","NOVEL",NA,"88531",NA,NA,NA,NA,NA,NA,"TALONT000589101","NOVEL","TALONT000589101","589101",NA,"2","1568191","1568191","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6736","chr3",135212100,135212137,38,"-","TALON","exon",NA,NA,"TALONG000088531","TALONG000088531","NOVEL",NA,"88531",NA,NA,NA,NA,NA,NA,"TALONT000589101","NOVEL","TALONT000589101","589101",NA,"3","1568193","1568193","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6737","chr3",135208268,135210642,2375,"-","TALON","exon",NA,NA,"TALONG000088531","TALONG000088531","NOVEL",NA,"88531",NA,NA,NA,NA,NA,NA,"TALONT000589101","NOVEL","TALONT000589101","589101",NA,"4","1568197","1568197","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6738","chr2",107509505,107511851,2347,"+","TALON","exon",NA,NA,"TALONG000088668","TALONG000088668","NOVEL",NA,"88668",NA,NA,NA,NA,NA,NA,"TALONT000590677","NOVEL","TALONT000590677","590677",NA,"2","1570346","1570346","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6739","chr6",40993556,40993703,148,"-","TALON","exon",NA,NA,"TALONG000088883","TALONG000088883","NOVEL",NA,"88883",NA,NA,NA,NA,NA,NA,"TALONT000592460","NOVEL","TALONT000592460","592460",NA,"2","1573030","1573030","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6740","chr6",40870340,40870437,98,"-","TALON","exon",NA,NA,"TALONG000088883","TALONG000088883","NOVEL",NA,"88883",NA,NA,NA,NA,NA,NA,"TALONT000592460","NOVEL","TALONT000592460","592460",NA,"3","1573016","1573016","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6741","chr6",40856959,40857154,196,"-","TALON","exon",NA,NA,"TALONG000088883","TALONG000088883","NOVEL",NA,"88883",NA,NA,NA,NA,NA,NA,"TALONT000592460","NOVEL","TALONT000592460","592460",NA,"4","1573018","1573018","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6742","chr6",40854963,40855127,165,"-","TALON","exon",NA,NA,"TALONG000088883","TALONG000088883","NOVEL",NA,"88883",NA,NA,NA,NA,NA,NA,"TALONT000592460","NOVEL","TALONT000592460","592460",NA,"5","1573020","1573020","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6743","chr6",40850761,40850842,82,"-","TALON","exon",NA,NA,"TALONG000088883","TALONG000088883","NOVEL",NA,"88883",NA,NA,NA,NA,NA,NA,"TALONT000592460","NOVEL","TALONT000592460","592460",NA,"6","1573022","1573022","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6744","chr6",40846805,40848191,1387,"-","TALON","exon",NA,NA,"TALONG000088883","TALONG000088883","NOVEL",NA,"88883",NA,NA,NA,NA,NA,NA,"TALONT000592460","NOVEL","TALONT000592460","592460",NA,"7","1573026","1573026","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6745","chr8",30874823,30876404,1582,"+","TALON","exon",NA,NA,"TALONG000089050","TALONG000089050","NOVEL",NA,"89050",NA,NA,NA,NA,NA,NA,"TALONT000594517","NOVEL","TALONT000594517","594517",NA,"1","1576317","1576317","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6746","chr8",30876536,30876639,104,"+","TALON","exon",NA,NA,"TALONG000089050","TALONG000089050","NOVEL",NA,"89050",NA,NA,NA,NA,NA,NA,"TALONT000594517","NOVEL","TALONT000594517","594517",NA,"2","1576318","1576318","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6747","chr4",170037420,170037420,1,"+","TALON","exon",NA,NA,"TALONG000089386","TALONG000089386","NOVEL",NA,"89386",NA,NA,NA,NA,NA,NA,"TALONT000598779","NOVEL","TALONT000598779","598779",NA,"3","1583263","1583263","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6748","chr8",37600832,37600947,116,"-","TALON","exon",NA,NA,"TALONG000089550","TALONG000089550","NOVEL",NA,"89550",NA,NA,NA,NA,NA,NA,"TALONT001958058","NOVEL","TALONT001958058","1958058",NA,"2","2724947","2724947","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6749","chr4",176544700,176546245,1546,"-","TALON","exon",NA,NA,"TALONG000089704","TALONG000089704","NOVEL",NA,"89704",NA,NA,NA,NA,NA,NA,"TALONT000601633","NOVEL","TALONT000601633","601633",NA,"1","1587882","1587882","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6750","chr4",176544021,176544363,343,"-","TALON","exon",NA,NA,"TALONG000089704","TALONG000089704","NOVEL",NA,"89704",NA,NA,NA,NA,NA,NA,"TALONT000601633","NOVEL","TALONT000601633","601633",NA,"2","1587883","1587883","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6751","chr2",125675034,125677445,2412,"+","TALON","exon",NA,NA,"TALONG000090570","TALONG000090570","NOVEL",NA,"90570",NA,NA,NA,NA,NA,NA,"TALONT002719748","NOVEL","TALONT002719748","2719748",NA,"1","5426990","5426990","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6752","chr2",125678236,125678787,552,"+","TALON","exon",NA,NA,"TALONG000090570","TALONG000090570","NOVEL",NA,"90570",NA,NA,NA,NA,NA,NA,"TALONT002719748","NOVEL","TALONT002719748","2719748",NA,"2","5426991","5426991","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6753","chr4",180980158,180980435,278,"+","TALON","exon",NA,NA,"TALONG000091301","TALONG000091301","NOVEL",NA,"91301",NA,NA,NA,NA,NA,NA,"TALONT000620881","NOVEL","TALONT000620881","620881",NA,"1","1615487","1615487","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6754","chr4",181069968,181073607,3640,"+","TALON","exon",NA,NA,"TALONG000091301","TALONG000091301","NOVEL",NA,"91301",NA,NA,NA,NA,NA,NA,"TALONT000620881","NOVEL","TALONT000620881","620881",NA,"2","1615489","1615489","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6755","chr8",64432143,64432262,120,"+","TALON","exon",NA,NA,"TALONG000091353","TALONG000091353","NOVEL",NA,"91353",NA,NA,NA,NA,NA,NA,"TALONT000621112","NOVEL","TALONT000621112","621112",NA,"1","1615864","1615864","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6756","chr8",64445513,64446729,1217,"+","TALON","exon",NA,NA,"TALONG000091353","TALONG000091353","NOVEL",NA,"91353",NA,NA,NA,NA,NA,NA,"TALONT000621112","NOVEL","TALONT000621112","621112",NA,"2","1615865","1615865","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6757","chr5",784844,785169,326,"+","TALON","exon",NA,NA,"TALONG000093693","TALONG000093693","NOVEL",NA,"93693",NA,NA,NA,NA,NA,NA,"TALONT000642237","NOVEL","TALONT000642237","642237",NA,"1","1646962","1646962","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6758","chr5",785528,786275,748,"+","TALON","exon",NA,NA,"TALONG000093693","TALONG000093693","NOVEL",NA,"93693",NA,NA,NA,NA,NA,NA,"TALONT000642237","NOVEL","TALONT000642237","642237",NA,"2","1646963","1646963","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6759","chr12",94440723,94440854,132,"+","TALON","exon",NA,NA,"TALONG000093780","TALONG000093780","NOVEL",NA,"93780",NA,NA,NA,NA,NA,NA,"TALONT000643375","NOVEL","TALONT000643375","643375",NA,"1","1648673","1648673","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6760","chr12",94441618,94443861,2244,"+","TALON","exon",NA,NA,"TALONG000093780","TALONG000093780","NOVEL",NA,"93780",NA,NA,NA,NA,NA,NA,"TALONT000643375","NOVEL","TALONT000643375","643375",NA,"2","1648679","1648679","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
