"","ensembl_gene_id","external_gene_name","gene_biotype","chromosome_name","start_position","end_position","band"
"29508","ENSG00000258777","HIF1A-AS1","lincRNA","14",62147759,62162541,"q23.2"
"29509","ENSG00000258780","BMS1P15","pseudogene","15",20359029,20366079,"q11.1"
"29510","ENSG00000258805","ADIPOR1P2","pseudogene","14",95100042,95100861,"q32.13"
"29511","ENSG00000258839","MC1R","protein_coding","16",89978527,89987385,"q24.3"
"29512","ENSG00000258846","EEF1A1P33","pseudogene","12",97294475,97296476,"q23.1"
"29513","ENSG00000258863","SETP1","pseudogene","14",20996274,20997118,"q11.2"
"29514","ENSG00000258867","LINC01146","lincRNA","14",88490894,88563276,"q31.3"
"29515","ENSG00000263046","CEP95","protein_coding","HG183_PATCH",62584096,62615309,"q23.3"
"29516","ENSG00000258890","CEP95","protein_coding","17",62502706,62538579,"q23.3"
"29517","ENSG00000258893","SETP2","pseudogene","14",51902756,51903681,"q22.1"
"29518","ENSG00000258896","SCOCP1","pseudogene","14",60625694,60626042,"q23.1"
"29519","ENSG00000258900","HNRNPCP1","pseudogene","14",58987941,58988706,"q23.1"
"29520","ENSG00000258917","ZMYND19P1","pseudogene","14",78162934,78163720,"q24.3"
"29521","ENSG00000258925","NPM1P5","pseudogene","15",92829071,92829908,"q26.1"
"29522","ENSG00000198211","TUBB3","protein_coding","16",89985573,90002500,"q24.3"
"29523","ENSG00000258947","TUBB3","protein_coding","16",89987800,90005169,"q24.3"
"29524","ENSG00000258981","COX5AP2","pseudogene","14",52584320,52584713,"q22.1"
"29525","ENSG00000258986","TMEM179","protein_coding","14",104941015,105071984,"q32.33"
"29526","ENSG00000259022","DNAJC8P1","pseudogene","14",35899466,35899837,"q13.2"
"29527","ENSG00000259024","TVP23C-CDRT4","protein_coding","17",15339338,15466875,"p12"
"29528","ENSG00000259030","FPGT-TNNI3K","protein_coding","1",74663919,75009666,"p31.1"
"29529","ENSG00000259050","CHORDC2P","pseudogene","14",90203309,90204735,"q32.11"
"29530","ENSG00000259051","HNRNPUP1","pseudogene","14",43769466,43769798,"q21.2"
"29531","ENSG00000259070","LINC00639","lincRNA","14",39218545,39417477,"q21.1"
"29532","ENSG00000259073","FOXN3-AS2","antisense","14",90042560,90043821,"q32.11"
"29534","ENSG00000259096","FAM35CP","pseudogene","14",88418871,88421547,"q31.3"
"29536","ENSG00000259105","RPS3AP4","pseudogene","14",35937478,35938536,"q13.2"
"29537","ENSG00000259158","ADAM20P1","lincRNA","14",70935598,70950473,"q24.2"
"29538","ENSG00000259179","UBE2CP4","pseudogene","15",31712331,31712865,"q13.3"
"29539","ENSG00000259196","HMBOX1-IT1","sense_intronic","8",28807193,28813472,"p12"
"29540","ENSG00000259218","LINC00928","lincRNA","15",90048508,90067265,"q26.1"
"29541","ENSG00000259248","USP3-AS1","antisense","15",63836446,63893788,"q22.31"
"29542","ENSG00000259271","ANKRD62P1","pseudogene","22",17151980,17160383,"q11.1"
"29543","ENSG00000259300","TUBBP8","pseudogene","15",29904774,29906478,"q13.1"
"29547","ENSG00000259332","ST20-MTHFS","protein_coding","15",80137537,80216096,"q25.1"
"29548","ENSG00000259335","HNRNPMP1","pseudogene","15",44739775,44741542,"q15.3"
"29550","ENSG00000259378","DCAF13P3","pseudogene","15",51236860,51238193,"q21.2"
"29551","ENSG00000259389","H3F3AP1","pseudogene","15",40243576,40243909,"q15.1"
"29552","ENSG00000259411","HNRNPA1P45","pseudogene","15",35692892,35693969,"q14"
"29554","ENSG00000259419","HNRNPCP3","pseudogene","15",79528674,79529548,"q25.1"
"29555","ENSG00000259428","HMGB3P26","pseudogene","14",103830576,103831157,"q32.32"
"29556","ENSG00000225273","UBE2Q2P2","pseudogene","15",82647360,82712277,"q25.2"
"29557","ENSG00000259440","NPM1P43","pseudogene","15",73454120,73455269,"q24.1"
"29558","ENSG00000259441","MRPL15P1","pseudogene","15",90295527,90296724,"q26.1"
"29560","ENSG00000259461","ANP32BP3","pseudogene","15",81409976,81410681,"q25.1"
"29561","ENSG00000259467","NDUFAF4P1","pseudogene","15",49448526,49449044,"q21.1"
"29563","ENSG00000259494","MRPL46","protein_coding","15",89002707,89010650,"q25.3"
"29564","ENSG00000259511","UBE2Q2L","protein_coding","15",84841242,84850986,"q25.2"
"29565","ENSG00000259512","HNRNPA1P5","pseudogene","15",67920190,67921473,"q23"
"29566","ENSG00000259516","ANP32AP1","pseudogene","15",35474000,35530398,"q14"
"29567","ENSG00000243485","MIR1302-10","lincRNA","1",29554,31109,"p36.33"
"29571","ENSG00000259571","BLID","protein_coding","11",121986062,121986923,"q24.1"
"29574","ENSG00000259612","EEF1A1P22","pseudogene","15",53229336,53230715,"q21.3"
"29577","ENSG00000259657","PIGHP1","pseudogene","15",59968956,59969520,"q22.2"
"29578","ENSG00000259660","DNM1P47","pseudogene","15",102291235,102334505,"q26.3"
"29580","ENSG00000259673","IQCH-AS1","lincRNA","15",67695957,67814182,"q23"
"29581","ENSG00000259699","HMGB1P8","pseudogene","15",89678778,89679726,"q26.1"
"29582","ENSG00000259706","HSP90B2P","pseudogene","15",99797837,99800220,"q26.3"
"29584","ENSG00000259728","LINC00933","pseudogene","15",85113880,85123406,"q25.2"
"29586","ENSG00000259746","HSPE1P3","pseudogene","15",91177957,91178265,"q26.1"
"29588","ENSG00000259790","ANP32BP1","pseudogene","15",75613738,75615034,"q24.2"
"29589","ENSG00000259838","TCEB1P2","pseudogene","15",41849225,41849633,"q15.1"
"29590","ENSG00000259845","HERC2P10","pseudogene","15",31107474,31136356,"q13.2"
"29592","ENSG00000259905","PWRN1","lincRNA","15",24738284,24897277,"q11.2"
"29593","ENSG00000259917","HNRNPLP2","pseudogene","15",34781203,34782772,"q14"
"29594","ENSG00000259918","NDUFA5P11","pseudogene","16",47632565,47632907,"q12.1"
"29595","ENSG00000259956","RBM15B","protein_coding","HG186_PATCH",51428699,51435339,"p21.2"
"29596","ENSG00000179837","RBM15B","protein_coding","3",51428731,51435330,"p21.2"
"29598","ENSG00000260014","LSM3P5","pseudogene","16",78389426,78389731,"q23.1"
"29599","ENSG00000260031","RPL10P14","pseudogene","16",50185191,50185488,"q12.1"
"29602","ENSG00000260089","ADAM3B","pseudogene","16",49551673,49552512,"q12.1"
"29603","ENSG00000166667","SPDYE6","pseudogene","7",101986192,101996889,"q22.1"
"29604","ENSG00000260097","SPDYE6","pseudogene","HG115_PATCH",101991668,101998241,"q22.1"
"29605","ENSG00000260128","ULK4P2","pseudogene","15",30864941,30892918,"q13.2"
"29606","ENSG00000260230","FRRS1L","protein_coding","9",111892573,111929571,"q31.3"
"29607","ENSG00000260231","JHDM1D-AS1","antisense","7",139877061,139879440,"q34"
"29608","ENSG00000260232","PWRN4","lincRNA","15",24220319,24248582,"q11.2"
"29609","ENSG00000260233","SSSCA1-AS1","antisense","11",65337131,65337744,"q13.1"
"29610","ENSG00000260238","PMF1-BGLAP","protein_coding","1",156182773,156213123,"q22"
"29612","ENSG00000260314","MRC1","protein_coding","HG544_PATCH",17851343,17953161,"p12.33"
"29613","ENSG00000120586","MRC1","protein_coding","10",18098352,18200091,"p12.33"
"29614","ENSG00000260318","COX6CP1","pseudogene","16",11997780,11997994,"p13.13"
"29615","ENSG00000260388","LINC00562","lincRNA","13",48504290,48506757,"q14.2"
"29618","ENSG00000260452","TPRKBP2","pseudogene","16",28122494,28122968,"p11.2"
"29620","ENSG00000260456","C16orf95","protein_coding","16",87117168,87351022,"q24.2"
"29623","ENSG00000260528","FAM157C","processed_transcript","16",90168679,90244752,"q24.3"
"29624","ENSG00000260549","MT1L","pseudogene","16",56651388,56652730,"q12.2"
"29625","ENSG00000260551","PWRN2","lincRNA","15",24407901,24415095,"q11.2"
"29628","ENSG00000260602","HMGN2P40","pseudogene","15",68546887,68547277,"q23"
"29629","ENSG00000260630","SNAI3-AS1","antisense","16",88729706,88753594,"q24.3"
"29630","ENSG00000260631","RBM22P12","pseudogene","16",31692168,31693422,"p11.2"
"29631","ENSG00000260689","HNRNPA3P11","pseudogene","15",57539158,57540091,"q21.3"
"29632","ENSG00000196774","ANKRD20A1","protein_coding","9",67926761,67969840,"q13"
"29633","ENSG00000260727","SLC7A5P1","pseudogene","16",29624425,29624961,"p11.2"
"29634","ENSG00000260760","PWRN3","lincRNA","15",24686274,24693114,"q11.2"
"29636","ENSG00000260852","FBXL19-AS1","antisense","16",30930640,30934590,"p11.2"
"29638","ENSG00000260880","HCCAT5","lincRNA","16",73126248,73127673,"q22.3"
"29639","ENSG00000260903","XKR7","protein_coding","20",30555805,30591190,"q11.21"
"29641","ENSG00000260916","CCPG1","protein_coding","15",55632230,55700708,"q21.3"
"29643","ENSG00000260928","SPCS2P1","pseudogene","15",43423206,43423884,"q15.2"
"29644","ENSG00000260941","LINC00622","sense_overlapping","1",120140325,120141894,"p12"
"29645","ENSG00000260942","CAPN10-AS1","antisense","2",241522117,241526116,"q37.3"
"29649","ENSG00000261115","TMEM178B","protein_coding","7",140774032,141180180,"q34"
"29650","ENSG00000261150","EPPK1","protein_coding","HG104_HG975_PATCH",144940157,144955423,"q24.3"
"29651","ENSG00000227184","EPPK1","protein_coding","8",144939497,144952632,"q24.3"
"29653","ENSG00000261221","ZNF865","protein_coding","19",56116771,56128635,"q13.42"
"29654","ENSG00000261236","BOP1","protein_coding","HG243_PATCH",145317005,145346273,"q24.3"
"29655","ENSG00000170727","BOP1","protein_coding","8",145486055,145515082,"q24.3"
"29656","ENSG00000261315","LARP4P","pseudogene","15",36909290,36911466,"q14"
"29658","ENSG00000261333","CD24P2","pseudogene","15",56363619,56363837,"q21.3"
"29659","ENSG00000261336","EIF4BP5","pseudogene","16",47599001,47600795,"q12.1"
"29660","ENSG00000261366","MANEA-AS1","antisense","6",96023059,96025326,"q16.1"
"29661","ENSG00000261371","PECAM1","protein_coding","HG183_PATCH",62399863,62491136,"q23.3"
"29663","ENSG00000261395","HSPE1P5","pseudogene","16",68720302,68720573,"q22.1"
"29664","ENSG00000261424","ATP5F1P7","pseudogene","16",75742954,75743713,"q23.1"
"29665","ENSG00000261455","LINC01003","lincRNA","7",152160871,152162634,"q36.1"
"29666","ENSG00000261520","DLGAP1-AS5","antisense","18",4264602,4295405,"p11.31"
"29668","ENSG00000261557","EEF1A1P38","pseudogene","16",27144804,27146500,"p12.1"
"29669","ENSG00000261587","TMEM249","protein_coding","HG243_PATCH",145407122,145410512,"q24.3"
"29670","ENSG00000214597","TMEM249","protein_coding","8",145575878,145578574,"q24.3"
"29671","ENSG00000261609","GAN","protein_coding","16",81348557,81424489,"q23.2"
"29672","ENSG00000261612","SUB1P3","pseudogene","16",4612815,4613129,"p13.3"
"29673","ENSG00000261620","HMGN2P41","pseudogene","16",35037240,35037651,"p11.1"
"29675","ENSG00000261652","C15orf65","protein_coding","15",55700746,55710962,"q21.3"
"29676","ENSG00000261678","SCRT1","protein_coding","HG243_PATCH",145387965,145391184,"q24.3"
"29677","ENSG00000170616","SCRT1","protein_coding","8",145554228,145559943,"q24.3"
"29678","ENSG00000261679","ATP5HP1","pseudogene","15",43560102,43560586,"q15.2"
"29679","ENSG00000261824","LINC00662","lincRNA","19",28175488,28284848,"q11"
"29681","ENSG00000261934","PCDHGA9","protein_coding","5",140782520,140892546,"q31.3"
"29682","ENSG00000261949","GFY","protein_coding","19",49927006,49932075,"q13.33"
"29685","ENSG00000262001","DLGAP1-AS2","antisense","18",3602998,3608334,"p11.31"
"29686","ENSG00000262096","PCDHB19P","pseudogene","5",140619518,140621864,"q31.3"
"29687","ENSG00000273468","PCDHB19P","pseudogene","HG1082_HG167_PATCH",140619535,140621881,"q31.3"
"29689","ENSG00000262180","OCLM","protein_coding","1",186369704,186370587,"q31.1"
"29690","ENSG00000262209","PCDHGB3","protein_coding","5",140749831,140892546,"q31.3"
"29691","ENSG00000262246","CORO7","protein_coding","16",4404543,4475706,"p13.3"
"29692","ENSG00000262333","HNRNPA1P16","pseudogene","17",2210055,2211009,"p13.3"
"29693","ENSG00000262366","NDUFA3P6","pseudogene","16",31185894,31186143,"p11.2"
"29695","ENSG00000262470","TVP23CP2","pseudogene","16",14294214,14294836,"p13.12"
"29696","ENSG00000262484","CCER2","protein_coding","19",39399620,39402798,"q13.2"
"29697","ENSG00000262576","PCDHGA4","protein_coding","5",140734768,140892546,"q31.3"
"29698","ENSG00000262609","BTF3P14","pseudogene","17",6225733,6226548,"p13.2"
"29699","ENSG00000262619","LINC00621","lincRNA","13",23468795,23490508,"q12.12"
"29700","ENSG00000152268","SPON1","processed_transcript","11",13983914,14289646,"p15.2"
"29701","ENSG00000262655","SPON1","protein_coding","HG256_PATCH",13984236,14289351,"p15.2"
"29702","ENSG00000262814","MRPL12","protein_coding","17",79670387,79674556,"q25.3"
"29705","ENSG00000147382","FAM58A","protein_coding","X",152853377,152865500,"q28"
"29706","ENSG00000262919","FAM58A","protein_coding","HG1497_PATCH",152756399,152767649,"q28"
"29707","ENSG00000262953","EIF4A1P9","pseudogene","17",2489624,2491160,"p13.3"
"29708","ENSG00000077809","GTF2I","protein_coding","7",74071994,74175026,"q11.23"
"29709","ENSG00000263001","GTF2I","protein_coding","HG1257_PATCH",74122661,74225649,"q11.23"
"29710","ENSG00000263002","ZNF234","protein_coding","19",44645710,44663156,"q13.31"
"29711","ENSG00000263006","ROCK1P1","pseudogene","18",109065,122219,"p11.32"
"29713","ENSG00000263142","LRRC37A17P","pseudogene","17",45055847,45131935,"q21.32"
"29714","ENSG00000263155","MYZAP","protein_coding","15",57884139,57977562,"q21.3"
"29716","ENSG00000263179","HNRNPCP4","pseudogene","16",11336510,11337409,"p13.13"
"29717","ENSG00000263219","RYKP1","pseudogene","17",4125386,4127123,"p13.2"
"29718","ENSG00000263232","ATP5A1P3","pseudogene","16",72038936,72040442,"q22.2"
"29719","ENSG00000183405","RPS7P1","pseudogene","17",26794814,26795460,"q11.2"
"29720","ENSG00000263266","RPS7P1","pseudogene","HG883_PATCH",26794841,26795425,"q11.2"
"29721","ENSG00000263405","PA2G4P3","pseudogene","18",25032478,25033621,"q12.1"
"29722","ENSG00000263432","RN7SL689P","misc_RNA","5",122358184,122358478,"q23.2"
"29723","ENSG00000180771","SRSF8","pseudogene","11",94800056,94804388,"q21"
"29724","ENSG00000271885","SRSF8","polymorphic_pseudogene","11",94800361,94802388,"q21"
"29725","ENSG00000203817","FAM72C","protein_coding","1",149438750,149459549,"q21.2"
"29726","ENSG00000263513","FAM72C","protein_coding","HG1287_PATCH",144641706,144658404,"q21.1"
"29727","ENSG00000143466","IKBKE","protein_coding","1",206643791,206670223,"q32.1"
"29728","ENSG00000263528","IKBKE","protein_coding","HG1293_PATCH",206534037,206560450,"q32.1"
"29729","ENSG00000263563","UBBP4","protein_coding","17",21729601,21731762,"p11.2"
"29731","ENSG00000263597","MIR3936","miRNA","5",131701182,131701291,"q31.1"
"29732","ENSG00000263675","MIR5581","miRNA","1",37966536,37966595,"p34.3"
"29733","ENSG00000263753","LINC00667","lincRNA","18",5232875,5246507,"p11.31"
"29734","ENSG00000263813","MIR3679","miRNA","2",134884696,134884763,"q21.2"
"29735","ENSG00000263829","FAM60BP","pseudogene","18",23835662,23836319,"q11.2"
"29736","ENSG00000263874","LINC00672","lincRNA","17",37081421,37084310,"q12"
"29737","ENSG00000263878","DLGAP1-AS4","antisense","18",3962353,4013943,"p11.31"
"29739","ENSG00000263934","SNORD3A","lincRNA","17",19091329,19092027,"p11.2"
"29740","ENSG00000263941","RN7SL32P","misc_RNA","2",234113845,234114121,"q37.1"
"29741","ENSG00000152042","NBPF11","protein_coding","1",146032647,146082765,"q21.1"
"29742","ENSG00000263956","NBPF11","protein_coding","HG1287_PATCH",148788461,148838605,"q21.1"
"29743","ENSG00000263968","RN7SL381P","misc_RNA","16",85692984,85693279,"q24.1"
"29744","ENSG00000264017","RN7SL336P","misc_RNA","6",89800665,89800959,"q15"
"29745","ENSG00000264069","MIR3943","miRNA","7",43190494,43190593,"p14.1"
"29749","ENSG00000264229","RNU4ATAC","snRNA","2",122288457,122288583,"q14.2"
"29750","ENSG00000264247","LINC00909","lincRNA","18",72259010,72265744,"q22.3"
"29751","ENSG00000264311","CCDC58P1","pseudogene","18",10623873,10624302,"p11.22"
"29753","ENSG00000264317","RN7SL154P","misc_RNA","19",34912921,34913216,"q13.11"
"29754","ENSG00000213240","NOTCH2NL","protein_coding","1",145209119,145291972,"q21.1"
"29755","ENSG00000264343","NOTCH2NL","protein_coding","HG1287_PATCH",146838681,146915449,"q21.1"
"29756","ENSG00000264983","NOTCH2NL","protein_coding","HG1287_PATCH",150092791,150154445,"q21.1"
"29757","ENSG00000264349","MIR4258","miRNA","1",154948169,154948259,"q21.3"
"29758","ENSG00000264350","SNRPGP2","pseudogene","18",51933259,51933484,"q21.2"
"29759","ENSG00000264364","DYNLL2","protein_coding","17",56160776,56172897,"q22"
"29760","ENSG00000264384","RN7SL431P","misc_RNA","1",154138723,154139025,"q21.3"
"29761","ENSG00000264438","RN7SL560P","misc_RNA","9",131472059,131472318,"q34.11"
"29762","ENSG00000163113","OTUD7B","protein_coding","1",149909705,149982625,"q21.2"
"29763","ENSG00000264522","OTUD7B","protein_coding","HG1287_PATCH",150626747,150697152,"q21.2"
"29765","ENSG00000264575","LINC00526","lincRNA","18",5236723,5238597,"p11.31"
"29766","ENSG00000264589","MAPT-AS1","antisense","17",43921017,43972966,"q21.31"
"29767","ENSG00000264633","MIR4271","miRNA","3",49311553,49311619,"p21.31"
"29768","ENSG00000264676","RN7SL204P","misc_RNA","2",236980939,236981196,"q37.2"
"29769","ENSG00000264736","BDP1P","pseudogene","18",75147209,75149198,"q23"
"29770","ENSG00000264743","DPRXP4","pseudogene","17",29302405,29302972,"q11.2"
"29772","ENSG00000264862","RN7SL45P","misc_RNA","17",29845450,29845745,"q11.2"
"29773","ENSG00000264881","MIR1273D","miRNA","1",10287776,10287861,"p36.22"
"29774","ENSG00000264916","RN7SL230P","misc_RNA","1",179869397,179869697,"q25.2"
"29775","ENSG00000264966","MIR5094","miRNA","15",90393869,90393953,"q26.1"
"29777","ENSG00000265033","RN7SL262P","misc_RNA","X",49008986,49009277,"p11.23"
"29778","ENSG00000269470","RN7SL262P","misc_RNA","HG1436_HG1432_PATCH",49012050,49012341,"p11.23"
"29779","ENSG00000265093","RN7SL246P","misc_RNA","12",46267812,46268111,"q12"
"29780","ENSG00000265123","RN7SL200P","misc_RNA","6",34653134,34653419,"p21.31"
"29783","ENSG00000265182","SRP72P1","pseudogene","18",47021517,47023266,"q21.1"
"29784","ENSG00000131795","RBM8A","protein_coding","1",145507598,145513536,"q21.1"
"29785","ENSG00000265241","RBM8A","protein_coding","HG1287_PATCH",146607983,146613951,"q21.1"
"29788","ENSG00000265293","ARGFXP2","pseudogene","17",30477452,30478523,"q11.2"
"29790","ENSG00000138297","TIMM23","protein_coding","10",51592080,51623365,"q11.23"
"29791","ENSG00000265429","MIR4782","miRNA","2",114478867,114478945,"q14.1"
"29792","ENSG00000265452","MIR3682","miRNA","2",54076259,54076342,"p16.2"
"29793","ENSG00000265462","MIR3680-1","miRNA","16",21517370,21517456,"p12.2"
"29795","ENSG00000265479","DTX2P1-UPK3BP1-PMS2P11","processed_transcript","7",76610266,76673092,"q11.23"
"29796","ENSG00000121848","RNF115","protein_coding","1",145611036,145696218,"q21.1"
"29797","ENSG00000265491","RNF115","protein_coding","HG1287_PATCH",146432834,146510487,"q21.1"
"29798","ENSG00000265496","MIR1539","antisense","18",47013709,47018248,"q21.1"
"29801","ENSG00000265623","MIR3139","miRNA","4",144264613,144264688,"q31.21"
"29802","ENSG00000265646","TUFMP1","pseudogene","17",25409716,25411062,"q11.1"
"29804","ENSG00000265681","RPL17","protein_coding","18",47014851,47018906,"q21.1"
"29805","ENSG00000265684","RN7SL378P","misc_RNA","5",81374246,81374541,"q14.1"
"29806","ENSG00000265688","MAFG-AS1","antisense","17",79885705,79888629,"q25.3"
"29807","ENSG00000265727","RN7SL648P","misc_RNA","X",73462445,73462736,"q13.2"
"29808","ENSG00000265766","CXADRP3","lincRNA","18",14477954,14499277,"p11.21"
"29809","ENSG00000265790","RNASEH1P1","pseudogene","17",20805252,20805993,"p11.2"
"29810","ENSG00000265802","RN7SL49P","misc_RNA","13",45576285,45576580,"q14.12"
